Durationinseconds,age,gender,Q20_PageSubmit,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Beliefquestions_1,Beliefquestions_2,Beliefquestions_3,Beliefquestions_4,Beliefquestions_5,Beliefquestions_6,Beliefquestions_7,Beliefquestions_8,past_life_experience,out_of_body_experience,spirit_world_experience,past_life_belief,out_of_body_belief,spirit_world_belief,Combined_anomalous_experience,CODE,age...34,gender.x,@1handlowersubj.x,@2handtogethersubj.x,@3mosquitosubj.x,@4TasteAverage.x,@5rigidsubj.x,@6immobilizationsubj.x,@7musicsubj.x,@8ballssubj.x,@9amnesiasubj.x,@10spaceGeoMean.x,@10spacebarsubj1.x,@10spacebarsubj2.x,@4Tastesweetsubj.x,@4Tastesoursubj.x,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DEStime_PageSubmit,DES_score,DES_mean_centred,PCS,PCS_meancentred,DESxPCS
132,20,Woman,65.259,2,3,1,3,2,1,0,2,0,2,4,0,1,1,0,1,1,2,2,2,2,1.6,0.5,0.5,1.5,1.866666667,877,19,Woman,3,3,1,0,2,3,0,0,2,0,2,0,0,0,2,7,2,0,4,3,3,7,8,2,6,5,5,6,7,3,2,2,0,2,10,3,5,5,7,2,0,7,242.1,4.107142857,1.490679442,1.4,-0.389148343,-0.58
144,18,Woman,78,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,174,18,Woman,2,0,0,0.5,0,0,0,0,0,0,0,0,1,0,7,9,0,0,0,0,0,0,5,7,8,8,6,6,10,0,8,10,0,0,8,10,5,5,0,0,3,0,715.737,4.107142857,1.490679442,0.25,-1.539148343,-2.294
229,19,Woman,121.885,1,1,0,2,1,1,4,2,5,3,2,0,0,-1,0,-1,1,2,2,0.666666667,1.333333333,3.2,0,-0.5,1,1.733333333,793,18,Woman,5,4,2,2.5,4,3,2,0,1,3,3,3,2,3,6,7,2,2,5,3,2,4,5,3,4,3,2,7,4,4,6,5,4,5,8,4,3,4,5,4,4,3,323.649,4.214285714,1.597822299,2.65,0.860851657,1.375
50,19,Woman,17.952,4,4,3,2,2,3,4,4,4,3,3,1,0,1,0,1,1,2,1,3.666666667,2.333333333,3.6,0.5,0.5,1.25,3.2,720,18,Woman,4,4,1,0,4,3,0,0,1,0,0,1,0,0,5,6,3,2,3,4,4,2,4,1,5,5,6,4,4,6,5,5,4,5,7,6,3,4,4,5,3,3,354.857,4.214285714,1.597822299,1.7,-0.089148343,-0.142
161,19,Woman,100.325,3,3,3,4,5,4,5,3,3,5,2,1,2,2,1,2,1,2,2,3,4.333333333,3.6,1.5,1.5,1.75,3.644444444,759,18,Woman,5,4,0,0.5,5,2,3,0,1,0,5,0,1,0,6,9,5,1,1,0,9,1,1,1,4,5,2,1,7,3,6,7,4,9,4,4,6,7,5,5,6,0,461.305,4.25,1.633536585,2.05,0.260851657,0.426
202,20,Man,139.025,0,0,1,3,3,0,2,0,0,0,3,-2,-2,0,-2,2,0,0,-1,0.333333333,2,1,-2,-1,0.25,1.111111111,559,19,Man,4,4,0,4.5,5,4,0,0,2,0,0,5,5,4,5,8,0,0,0,0,2,3,0,3,8,4,10,6,2,4,9,6,5,8,9,10,4,7,1,2,4,0,267.457,4.285714286,1.669250871,2.35,0.560851657,0.936
577,18,Woman,127.783,2,2,3,4,0,0,3,0,0,0,0,1,1,0,-1,2,-1,0,1,2.333333333,1.333333333,0.6,1,-0.5,0.5,1.422222222,307,18,Woman,4,5,3,1.5,4,3,0,0,4,0,5,0,2,1,8,9,3,2,6,4,1,0,1,5,0,4,6,6,5,6,6,4,2,7,3,6,5,4,5,4,4,5,937.258,4.321428571,1.704965156,2.45,0.660851657,1.127
215,18,Woman,89.641,1,0,0,1,0,0,0,0,0,2,0,-1,-1,-2,-2,-1,-1,-1,-1,0.333333333,0.333333333,0.4,-1,-2,-1,0.355555555,266,18,Woman,3,5,2,0,4,3,0,0,0,0,5,0,0,0,2,7,1,1,5,6,4,0,6,1,5,1,6,1,10,7,5,9,6,6,10,8,2,6,1,0,0,5,175.667,4.321428571,1.704965156,1.7,-0.089148343,-0.152
478,19,Woman,125.046,0,0,0,1,0,2,0,0,1,0,0,-1,1,-1,-1,-1,1,-1,-1,0,1,0.2,0,-1,-0.5,0.4,899,18,Woman,4,4,1,0,4,2,0,0,1,0,5,0,0,0,5,9,1,1,3,4,9,2,2,1,3,6,2,3,8,2,7,3,3,7,8,5,4,8,2,2,10,2,259.686,4.357142857,1.740679442,1.6,-0.189148343,-0.329
119,20,Woman,58.034,0,0,0,1,0,0,2,0,0,0,2,-2,-2,0,-2,2,2,2,2,0,0.333333333,0.8,-2,-1,2,0.377777778,166,20,Woman,0,5,2,3,3,0,1,1,0,0,1,0,3,3,8,8,5,0,5,1,1,3,1,4,0,0,0,2,7,7,7,7,6,9,9,1,5,8,6,6,7,0,227.901,4.392857143,1.776393728,1.5,-0.289148343,-0.514
172,19,Woman,84.361,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,-2,-1,-2,0,-1,0,0,0,0.5,-1,-1,0,563,18,Woman,4,2,3,0,2,1,0,0,2,0,0,2,0,0,7,8,3,2,3,5,2,3,4,6,4,3,2,2,4,4,3,2,8,7,9,6,6,6,6,5,1,3,220.482,4.428571429,1.812108014,1.4,-0.389148343,-0.705
561,19,Woman,496.602,0,0,2,3,2,4,5,2,2,1,1,2,1,1,2,1,2,1,1,0.666666667,3,2.2,1.5,1.5,1.25,1.955555556,460,18,Woman,4,3,1,0.5,4,2,0,0,2,0,5,0,0,1,1,9,6,3,2,0,0,6,6,8,3,0,1,6,9,7,6,3,8,8,7,6,2,5,3,4,4,2,255.242,4.464285714,1.847822299,1.65,-0.139148343,-0.257
163,19,Another,84.912,0,0,2,3,4,1,0,0,0,0,0,1,0,-1,0,-1,1,-1,-2,0.666666667,2.666666667,0,0.5,-0.5,-0.75,1.111111111,853,19,Non-binary,4,5,0,0.5,2,2,0,0,3,0,5,0,0,1,9,8,6,2,8,4,2,2,4,4,2,3,1,0,5,3,3,2,8,5,8,6,5,8,5,4,9,1,211.236,4.535714286,1.919250871,1.65,-0.139148343,-0.267
103,19,Woman,51.904,2,1,4,5,3,2,4,2,2,1,2,1,1,1,1,1,1,1,1,2.333333333,3.333333333,2.2,1,1,1,2.622222222,658,19,Woman,3,2,3,3.5,4,3,0,0,2,0,0,3,4,3,4,6,1,0,2,0,1,0,2,5,2,8,5,7,8,8,8,8,5,5,6,6,5,5,5,5,5,6,207,4.571428571,1.954965156,2.05,0.260851657,0.51
117,18,Woman,51.15,0,2,2,3,3,0,4,4,4,2,2,-1,-1,1,-2,1,-1,2,2,1.333333333,2,3.2,-1,-0.5,1,2.177777778,82,18,Woman,2,1,0,3,5,2,0,0,0,0,2,0,3,3,8,7,8,1,1,0,7,1,1,1,3,7,7,10,7,6,7,10,7,9,5,4,3,2,2,1,1,2,174.462,4.571428571,1.954965156,1.3,-0.489148343,-0.956
144,18,Woman,81.349,0,0,0,1,0,0,1,0,1,0,0,0,0,-1,-1,-1,1,-1,0,0,0.333333333,0.4,0,-1,-0.25,0.244444444,454,18,Woman,5,4,2,2.5,5,3,0,0,1,0,0,5,2,3,4,8,3,3,5,0,2,0,9,7,5,6,6,7,7,6,5,2,6,5,6,6,3,5,3,4,2,4,215.811,4.607142857,1.990679442,2.25,0.460851657,0.917
176,18,Woman,109.538,4,3,4,5,0,3,1,0,0,0,0,2,1,2,0,2,1,2,2,3.666666667,2.666666667,0.2,1.5,1,1.75,2.177777778,7,19,Woman,5,4,0,0,4,5,0,0,1,0,5,0,0,0,7,8,1,0,1,0,4,0,9,0,1,8,5,5,10,5,4,7,5,9,7,10,9,8,4,1,0,1,241.89,4.607142857,1.990679442,1.9,0.110851657,0.221
187,20,Woman,63.778,1,1,0,4,3,3,3,3,2,2,2,0,0,0,1,1,-2,0,-1,0.666666667,3.333333333,2.4,0,0.5,-0.5,2.133333333,441,20,Woman,3,3,4,0,3,3,0,0,2,0,0,1,0,0,6,8,3,0,3,1,1,0,6,6,5,6,6,8,5,5,1,2,5,8,8,8,6,4,4,5,4,5,853.418,4.607142857,1.990679442,1.8,0.010851657,0.022
187,18,Woman,83.388,0,0,0,4,3,3,0,3,0,0,0,1,0,1,0,-1,-1,0,-1,0,3.333333333,0.6,0.5,0.5,-0.75,1.311111111,85,18,Woman,0,1,0,0,0,0,1,0,0,0,5,0,0,0,5,8,4,1,0,2,4,1,1,6,5,8,3,0,9,6,8,8,6,7,9,3,6,8,3,2,2,4,197.694,4.607142857,1.990679442,0.2,-1.589148343,-3.163
221,18,Woman,99.261,1,1,5,3,3,0,5,3,3,2,5,1,0,1,2,2,1,2,2,2.333333333,2,3.6,0.5,1.5,1.75,2.644444444,274,18,Woman,4,4,1,1.5,3,3,0,0,3,2,2,2,2,1,5,6,3,0,8,1,0,1,3,8,3,3,3,4,9,3,10,10,4,8,7,9,1,7,4,3,8,0,297.601,4.678571429,2.062108014,2.15,0.360851657,0.744
156,19,Woman,92.822,0,0,2,3,2,1,4,5,5,2,3,-1,1,-2,0,2,1,2,1,0.666666667,2,3.8,0,-1,1.5,2.155555556,493,18,Woman,3,5,1,1,2,0,0,0,3,2,4,1,0,2,6,7,8,1,3,0,0,2,4,4,5,8,3,10,7,9,2,9,10,5,4,6,6,9,0,0,3,0,266.4,4.678571429,2.062108014,1.7,-0.089148343,-0.184
82,18,Woman,40.79,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,219,18,Woman,4,3,2,3,3,4,0,5,3,0,0,4,3,3,6,7,7,7,7,7,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,96.204,4.714285714,2.097822299,2.7,0.910851657,1.911
59,19,Woman,19.383,2,3,2,3,2,3,3,2,2,3,2,1,-1,0,1,0,0,-1,1,2.333333333,2.666666667,2.4,0,0.5,0,2.466666667,654,18,Woman,4,3,2,2,4,3,2,0,2,0,0,4,2,2,6,4,3,4,3,6,4,5,3,6,3,8,4,5,2,7,5,3,8,5,5,4,7,4,8,5,2,3,37.198,4.714285714,2.097822299,2.2,0.410851657,0.862
237,18,Woman,184.349,3,1,0,3,2,0,4,1,1,0,3,2,2,2,-1,2,0,2,1,1.333333333,1.666666667,1.8,2,0.5,1.25,1.6,288,18,Woman,4,5,1,0,2,1,1,0,0,0,0,5,0,0,1,3,0,0,8,4,2,2,6,9,2,7,3,2,7,4,6,9,10,10,8,10,1,6,2,1,7,2,293.323,4.714285714,2.097822299,1.4,-0.389148343,-0.816
196,18,Woman,55.271,0,0,0,3,3,0,2,0,0,0,2,0,-2,2,1,2,-1,2,2,0,2,0.8,-1,1.5,1.25,0.933333333,317,18,Woman,5,3,1,3,5,3,0,5,2,0,0,5,2,4,6,8,10,0,1,0,0,4,0,0,6,0,3,10,10,8,10,10,9,4,3,4,10,9,8,0,0,0,323.793,4.75,2.133536585,2.7,0.910851657,1.943
159,19,Another,76.003,1,3,3,5,5,5,3,0,0,3,3,0,0,2,0,1,1,-2,0,2.333333333,5,1.8,0,1,0,3.044444444,475,18,Non-binary,5,4,2,3,3,2,0,0,1,0,5,0,2,4,4,8,6,1,5,0,3,0,5,6,4,6,6,5,7,6,6,6,3,8,9,4,6,6,4,1,3,6,288.779,4.785714286,2.169250871,2,0.210851657,0.457
75,20,Another,32.379,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,1.666666667,0,0,0,0,0.555555556,804,19,Non-binary,4,3,0,0,5,2,0,0,1,0,5,0,0,0,6,8,4,2,2,0,8,0,4,8,8,8,9,6,9,6,3,2,4,6,1,8,1,7,5,3,2,4,134.148,4.785714286,2.169250871,1.5,-0.289148343,-0.627
354,18,Prefer not to say,179.3,2,2,2,4,4,2,1,1,0,2,4,0,0,1,0,1,1,1,0,2,3.333333333,1.6,0,0.5,0.75,2.311111111,20,18,Other/prefer not to say,4,0,1,2,3,2,0,0,1,0,5,0,1,3,5,8,1,1,0,0,4,1,4,3,7,6,5,4,6,6,9,8,9,10,9,9,4,5,3,5,1,1,1075,4.785714286,2.169250871,1.3,-0.489148343,-1.061
244,19,Another,142.542,0,1,0,4,4,2,4,2,2,2,2,0,-1,1,-1,1,2,1,0,0.333333333,3.333333333,2.4,-0.5,0,1,2.022222222,823,18,Non-binary,4,3,2,3,4,2,1,0,1,0,0,4,2,4,4,7,7,1,3,2,3,0,6,4,7,4,4,3,7,3,9,2,6,6,9,7,2,6,4,7,6,6,206.6,4.821428571,2.204965156,2,0.210851657,0.465
301,20,Woman,163.227,2,0,0,4,3,2,0,0,1,0,3,0,-1,-1,-1,-2,-2,0,-1,0.666666667,3,0.8,-0.5,-1,-1.25,1.488888889,708,19,Woman,4,3,0,1.5,2,3,0,0,1,4,4,4,0,3,8,4,1,2,6,0,8,0,8,3,9,9,7,7,3,5,5,8,3,8,1,7,2,8,6,0,1,7,189.097,4.857142857,2.240679442,1.85,0.060851657,0.136
183,27,Woman,96.184,0,0,0,2,3,0,4,2,2,0,0,0,0,0,0,-1,0,0,0,0,1.666666667,1.6,0,0,-0.25,1.088888889,593,26,Woman,5,4,4,0,4,5,0,0,1,0,0,1,0,0,7,7,6,0,1,0,2,0,5,4,2,4,5,7,8,4,9,7,2,3,10,8,7,7,5,6,7,5,365.942,4.928571429,2.312108014,2.3,0.510851657,1.181
